date,sentiment
2022-05-18,0.06535635378103036
2022-05-19,0.07047795536027499
2022-05-20,0.08468352061229298
2022-05-21,0.06544702521357945
2022-05-22,0.1299074913918052
2022-05-23,0.0683725532650403
2022-05-24,0.06396669690195697
2022-05-25,0.08192567259513048
2022-05-26,0.07285690996692566
2022-05-27,0.058946229289334656
2022-05-28,0.0705562234137773
2022-05-29,0.06358794245824427
2022-05-30,0.05498478940011751
2022-05-31,0.07808998498308285
2022-06-01,0.06262702283240097
2022-06-02,0.06591684913711429
2022-06-03,0.06534895841645554
2022-06-04,0.07867679363381794
2022-06-05,0.06491052268164423
2022-06-06,0.070888273862187
2022-06-07,0.07680510861236205
2022-06-08,0.06995607277537277
2022-06-09,0.07029397522553607
2022-06-10,0.06434868857172157
2022-06-11,0.08463540989582656
2022-06-12,0.05165137637147336
2022-06-13,0.06588513565206841
2022-06-14,0.045949405194834
2022-06-15,0.05391325524209128
2022-06-16,0.06210550923335806
2022-06-17,0.07867946888081472
2022-06-18,0.051253200130962344
2022-06-19,0.08187796095851912
2022-06-20,0.0717366319356869
2022-06-21,0.07557378965240312
2022-06-22,0.0659390761782882
2022-06-23,0.06159434414150087
2022-06-24,0.0635689111187882
2022-06-25,0.07085528874408857
2022-06-26,0.06989923300005997
2022-06-27,0.0680592328808268
2022-06-28,0.06956381291468608
2022-06-29,0.06545350741637526
2022-06-30,0.0653704762275604
2022-07-01,0.05520968820757898
2022-07-02,0.06483522102421932
2022-07-03,0.05476678179803181
2022-07-04,0.08525261183755531
2022-07-05,0.0809826410108379
2022-07-06,0.07349463323272848
2022-07-07,0.08040671298355373
2022-07-08,0.08856931340264675
2022-07-09,0.13545571114448665
2022-07-10,0.0909564753748199
2022-07-11,0.06946118170948305
2022-07-12,0.07610006980708986
2022-07-13,0.06940754353746077
2022-07-14,0.05332552159722615
2022-07-15,0.08521810070506411
2022-07-16,0.07552323702751101
2022-07-17,0.08752572697364365
2022-07-18,0.06698386714255944
2022-07-19,0.06422105179524093
2022-07-20,0.06291124557721296
2022-07-21,0.08432551413802668
2022-07-22,0.08052859386107884
2022-07-23,0.06113269995133834
2022-07-24,0.08282927629308864
2022-07-25,0.07896968627726854
2022-07-26,0.07597234358815319
2022-07-27,0.06460746058139097
2022-07-28,0.07543196959190315
2022-07-29,0.0841184916510841
2022-07-30,0.07983533549262196
2022-07-31,0.08939700184243682
2022-08-01,0.09377458310468875
2022-08-02,0.08009345102226341
2022-08-03,0.07154441988323568
2022-08-04,0.07028319222209423
2022-08-05,0.0705601808475055
2022-08-06,0.08352779001877644
2022-08-07,0.07113239426520676
2022-08-08,0.07717615622174957
2022-08-09,0.07231246712868512
2022-08-10,0.0719022340835336
2022-08-11,0.07881584937885705
2022-08-12,0.08179501041152307
2022-08-13,0.07435315614188182
2022-08-14,0.08979541788192935
2022-08-15,0.06638029617601635
2022-08-16,0.07676879381495146
2022-08-17,0.07164583675867124
2022-08-18,0.06696431083907087
2022-08-19,0.06148617651100829
2022-08-20,0.06932751257483988
2022-08-21,0.0805271922495342
2022-08-22,0.09494583531669194
2022-08-23,0.06316973939562642
2022-08-24,0.08319088916611032
2022-08-25,0.07852597017356742
2022-08-26,0.06580635113167368
2022-08-27,0.05266214398292118
2022-08-28,0.06851067191144429
2022-08-29,0.06647866567485496
2022-08-30,0.07030667480428004
2022-08-31,0.07503174072827304
2022-09-01,0.059204306752917865
2022-09-02,0.06367534239407853
2022-09-03,0.07913187740464367
2022-09-04,0.0655377070026792
2022-09-05,0.08422252091576071
2022-09-06,0.058852007920661024
2022-09-07,0.07583850335771332
2022-09-08,0.06514369353716257
2022-09-09,0.07578534492144808
2022-09-10,0.07731959865475772
2022-09-11,0.07545668246199765
2022-09-12,0.07867405848689146
2022-09-13,0.05533749362306066
2022-09-14,0.07453844740912484
2022-09-15,0.0757984608133987
2022-09-16,0.08520325063805738
2022-09-17,0.07631998967504855
2022-09-18,0.06643403062853494
2022-09-19,0.07214549467296268
2022-09-20,0.06968994380049634
2022-09-21,0.06726719886926835
2022-09-22,0.07253205538183174
2022-09-23,0.05260274481608769
2022-09-24,0.0712683459967519
2022-09-25,0.05482252940326506
2022-09-26,0.05806423828303577
2022-09-27,0.07022008221241872
2022-09-28,0.058841283391021036
2022-09-29,0.06695149722527843
2022-09-30,0.060945020484462105
2022-10-01,0.0606943750054289
2022-10-02,0.06067930687318985
2022-10-03,0.06361162081259454
2022-10-04,0.05874200671547647
2022-10-05,0.054614894955483675
2022-10-06,0.0784319696320142
2022-10-07,0.07392686886663555
2022-10-08,0.07304974732514721
2022-10-09,0.06007506390503131
2022-10-10,0.06029282060943538
2022-10-11,0.0691786873676782
2022-10-12,0.08433799620671315
2022-10-13,0.0703522988042157
2022-10-14,0.08287250182606165
2022-10-15,0.0666634095179656
2022-10-16,0.08302061925378862
2022-10-17,0.07833686986234653
2022-10-18,0.06910723497298654
2022-10-19,0.07291097547384973
2022-10-20,0.05776089839259004
2022-10-21,0.07510290029892856
2022-10-22,0.08231751295307481
2022-10-23,0.06301156459689766
2022-10-24,0.053153763078519496
2022-10-25,0.07103279092221557
2022-10-26,0.07410189530857848
2022-10-27,0.0843451887907694
2022-10-28,0.08176032203169084
2022-10-29,0.06849653077819394
2022-10-30,0.08722567343096312
2022-10-31,0.10096801760503908
2022-11-01,0.06739939243187072
2022-11-02,0.06429877698279265
2022-11-03,0.07110268922124277
2022-11-04,0.07086831930952094
2022-11-05,0.06523546687883632
2022-11-06,0.059490461209098476
2022-11-07,0.06027822925560402
2022-11-08,0.04441188648605484
2022-11-09,0.05503363475775539
2022-11-10,0.05705607214425269
2022-11-11,0.05790176708522358
2022-11-12,0.06323055739337292
2022-11-13,0.06578898061769782
2022-11-14,0.059007758172582435
2022-11-15,0.07436390081325406
2022-11-16,0.06292709189788721
2022-11-17,0.06214573215885237
2022-11-18,0.078409380835446
2022-11-19,0.060907040086319586
2022-11-20,0.07259648867493255
2022-11-21,0.07455807548086585
2022-11-22,0.06784657882741173
2022-11-23,0.08181612582798174
2022-11-24,0.07828561184541687
2022-11-25,0.08420035451238576
2022-11-26,0.05547721657255002
2022-11-27,0.0672271495270911
2022-11-28,0.07095440405365888
2022-11-29,0.07382341142330953
2022-11-30,0.0700829482475695
2022-12-01,0.06071371332791176
2022-12-02,0.08553830184966549
2022-12-03,0.0671684907897054
2022-12-04,0.08823546685809674
2022-12-05,0.05763375294739789
2022-12-06,0.09429111256418975
2022-12-07,0.07689933412941226
2022-12-08,0.07481056832229101
2022-12-09,0.06884538615502284
2022-12-10,0.07041458306446387
2022-12-11,0.07634614851321304
2022-12-12,0.060926142384575686
2022-12-13,0.06474190611726385
2022-12-14,0.058151749096575694
2022-12-15,0.049805016398766395
2022-12-16,0.06326346649560935
2022-12-17,0.07128023902446538
2022-12-18,0.09929835466932711
2022-12-19,0.07393171843725568
2022-12-20,0.06196365551381117
2022-12-21,0.06799755690415522
2022-12-22,0.053313802658509296
2022-12-23,0.06397490505749118
2022-12-24,0.07117611959110696
2022-12-25,0.08047575949292603
2022-12-26,0.06823892663406551
2022-12-27,0.05281058327058679
2022-12-28,0.07224949971135274
2022-12-29,0.0647263940245711
2022-12-30,0.061775686710882564
2022-12-31,0.1109148552225809
2023-01-01,0.07777872524469216
2023-01-02,0.06292257032704515
2023-01-03,0.1332442617423086
2023-01-04,0.08780079389522567
2023-01-05,0.08486545347524276
2023-01-06,0.06041993049858426
2023-01-07,0.08639283001048492
2023-01-08,0.07534009846171093
2023-01-09,0.06398654641483761
2023-01-10,0.07570207318908058
2023-01-11,0.10039386576212103
2023-01-12,0.06693022561193787
2023-01-13,0.05699548208452545
2023-01-14,0.061526043012371134
2023-01-15,0.06690027785950116
2023-01-16,0.066274883246426
2023-01-17,0.05870784146817687
2023-01-18,0.059376876713924547
2023-01-19,0.05857155176644972
2023-01-20,0.06737761974249791
2023-01-21,0.07910410834894632
2023-01-22,0.0719053164539989
2023-01-23,0.06726699901725794
2023-01-24,0.0796399498072145
2023-01-25,0.07571374156735021
2023-01-26,0.06817950808027144
2023-01-27,0.07813549126356885
2023-01-28,0.10998765860797947
2023-01-29,0.0895492492573401
2023-01-30,0.05632023453410958
2023-01-31,0.06575421707971546
2023-02-01,0.08174860425208794
2023-02-02,0.07927738082034957
2023-02-03,0.06863565839429234
2023-02-04,0.06690582816586518
2023-02-05,0.06600741129488095
2023-02-06,0.0617770060581574
2023-02-07,0.10172970001741553
2023-02-08,0.07350442617072082
2023-02-09,0.08883602907676587
2023-02-10,0.08771583637773832
2023-02-11,0.09971175722347266
2023-02-12,0.06513769052473181
2023-02-13,0.10440096863541302
2023-02-14,0.11267696821776275
2023-02-15,0.08335240589327216
2023-02-16,0.07117286269446473
2023-02-17,0.09021779887953518
2023-02-18,0.10124803479099323
2023-02-19,0.06960489489308186
2023-02-20,0.07162150850990136
2023-02-21,0.0698666382154214
2023-02-22,0.08398991224826872
2023-02-23,0.05472442572294021
2023-02-24,0.08042400806169603
2023-02-25,0.07926235405151855
2023-02-26,0.061384894923845225
2023-02-27,0.06681211102092352
2023-02-28,0.09505841560863262
2023-03-01,0.05972888072232616
